sourceIssueType,issueType,bankKey,itemId,classification,afterNormalPracticeEligible,afterStatus,afterIssues,runtimeAction,reason
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_040,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_041,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_042,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_043,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_044,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_045,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_collocation_cat18_coll_046,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_001,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_002,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_003,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_004,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_005,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_006,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_007,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_008,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_009,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_010,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_011,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_012,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_013,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_014,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_015,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_016,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_017,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_018,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_019,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_020,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_021,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_022,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_023,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_024,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_025,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_026,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_027,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_028,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_029,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_contrast_cat18_cs_030,reviewOnlySafe,false,review,internal_label_sanitised|internal_label_visible|meaning_choice_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_practice_family_cat18_pf_001,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_practice_family_cat18_pf_002,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_practice_family_cat18_pf_003,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_practice_family_cat18_pf_004,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_practice_family_cat18_pf_005,reviewOnlySafe,false,active,internal_label_sanitised,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_practice_family_cat18_pf_006,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_practice_family_cat18_pf_007,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_practice_family_cat18_pf_008,reviewOnlySafe,false,active,,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
review_queue,review_queue_item,b1_m18,v080149_cat18_practice_family_cat18_pf_009,reviewOnlySafe,false,review,cloze_needs_review|normal_practice_excluded_by_display_schema|cloze_context_cue_missing,Review-only item remains excluded from normal practice.,Item is excluded or marked for review.
