itemId,sourceFile,routeOrModule,itemType,currentPrompt,currentStimulus,currentAnswer,issueType,issueSeverity,reason,recommendedAction,normalPracticeEligible,reviewStatus
v080149_cat17_redemittel_cat17_r_043,content/b1-m17-home-family-daily-life-support.js,b1_m17,phrase_choice,Welche Form passt? home support,,Der Rauchmelder piept.,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_redemittel_cat17_r_044,content/b1-m17-home-family-daily-life-support.js,b1_m17,phrase_choice,Welche Form passt? invitation,,Kommst du am Samstag zu uns?,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_redemittel_cat17_r_045,content/b1-m17-home-family-daily-life-support.js,b1_m17,phrase_choice,Welche Form passt? invitation,,Wir freuen uns auf deinen Besuch.,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_redemittel_cat17_r_046,content/b1-m17-home-family-daily-life-support.js,b1_m17,phrase_choice,Welche Form passt? invitation,,Bring bitte nichts mit.,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_redemittel_cat17_r_047,content/b1-m17-home-family-daily-life-support.js,b1_m17,phrase_choice,Welche Form passt? invitation,,Ich kann leider nicht kommen.,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_redemittel_cat17_r_048,content/b1-m17-home-family-daily-life-support.js,b1_m17,phrase_choice,Welche Form passt? invitation,,Sollen wir einen Spaziergang machen?,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_redemittel_cat17_r_049,content/b1-m17-home-family-daily-life-support.js,b1_m17,phrase_choice,Welche Form passt? daily life,,Bei Regen bleiben wir zu Hause.,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_redemittel_cat17_r_050,content/b1-m17-home-family-daily-life-support.js,b1_m17,phrase_choice,Welche Form passt? daily life,,Zieh bitte eine Jacke an.,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_redemittel_cat17_r_051,content/b1-m17-home-family-daily-life-support.js,b1_m17,phrase_choice,Welche Form passt? daily life,,Die Schuhe sind noch nass.,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_redemittel_cat17_r_052,content/b1-m17-home-family-daily-life-support.js,b1_m17,phrase_choice,Welche Form passt? daily support,,Ich brauche kurz Hilfe im Haushalt.,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_redemittel_cat17_r_054,content/b1-m17-home-family-daily-life-support.js,b1_m17,phrase_choice,Welche Form passt? daily support,,Ich kümmere mich heute um den Einkauf.,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_redemittel_cat17_r_055,content/b1-m17-home-family-daily-life-support.js,b1_m17,phrase_choice,Welche Form passt? daily support,,Wir teilen die Hausarbeit auf.,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_redemittel_cat17_r_056,content/b1-m17-home-family-daily-life-support.js,b1_m17,phrase_choice,Welche Form passt? daily support,,Kannst du das bitte kurz übernehmen?,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_redemittel_cat17_r_057,content/b1-m17-home-family-daily-life-support.js,b1_m17,phrase_choice,Welche Form passt? daily support,,Ich melde mich später noch einmal.,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_wortschatz_cat17_w_133,content/b1-m17-home-family-daily-life-support.js,b1_m17,multiple_choice,Welches Wort passt? to take out,,rausbringen,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_wortschatz_cat17_w_142,content/b1-m17-home-family-daily-life-support.js,b1_m17,multiple_choice,Welches Wort passt? pick-up time,,die Abholzeit,choice_internal_label_artifact,medium,Excluded from normal practice by existing safeguards.,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_wortschatz_cat17_w_143,content/b1-m17-home-family-daily-life-support.js,b1_m17,multiple_choice,Welches Wort passt? drop-off time,,die Bringzeit,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_wortschatz_cat17_w_148,content/b1-m17-home-family-daily-life-support.js,b1_m17,multiple_choice,Welches Wort passt? to pick up,,abholen,choice_internal_label_artifact,medium,Excluded from normal practice by existing safeguards.,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_wortschatz_cat17_w_149,content/b1-m17-home-family-daily-life-support.js,b1_m17,multiple_choice,Welches Wort passt? to bring/take,,bringen,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat17_wortschatz_cat17_w_189,content/b1-m17-home-family-daily-life-support.js,b1_m17,multiple_choice,Welches Wort passt? to bring along,,mitbringen,choice_internal_label_artifact,medium,internal_label_sanitised,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_001,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,Ich nehme Bezug ___ Ihre Nachricht.,Ich nehme Bezug ___ Ihre Nachricht.,auf,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_003,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,Ich bitte ___ Rückmeldung.,Ich bitte ___ Rückmeldung.,um,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_004,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,Ich habe noch eine ___.,Ich habe noch eine ___.,Rückfrage,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_006,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,So kann ich die Situation besser ___.,So kann ich die Situation besser ___.,einschätzen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_007,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,redemittel_cloze,"Ich möchte kurz ___, was wir besprochen haben.","Ich möchte kurz ___, was wir besprochen haben.",zusammenfassen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_009,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,___ meiner Sicht ist diese Lösung sinnvoll.,___ meiner Sicht ist diese Lösung sinnvoll.,Aus,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_011,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,"Ich sehe den ___, dass wir Zeit sparen.","Ich sehe den ___, dass wir Zeit sparen.",Vorteil,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_012,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,"Ein Nachteil wäre, ___ der Aufwand höher wird.","Ein Nachteil wäre, ___ der Aufwand höher wird.",dass,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_015,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,Ich stimme dem grundsätzlich ___.,Ich stimme dem grundsätzlich ___.,zu,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_016,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,"Ich sehe das etwas ___, weil die Voraussetzung noch fehlt.","Ich sehe das etwas ___, weil die Voraussetzung noch fehlt.",anders,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_017,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,"Ich würde ___, dass wir zuerst die offenen Fragen sammeln.","Ich würde ___, dass wir zuerst die offenen Fragen sammeln.",vorschlagen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_018,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,"Könnten wir prüfen, ___ diese Lösung für alle passt?","Könnten wir prüfen, ___ diese Lösung für alle passt?",ob,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_019,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,"Es wäre hilfreich, ___ wir eine klare Zuständigkeit hätten.","Es wäre hilfreich, ___ wir eine klare Zuständigkeit hätten.",wenn,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_022,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,Vor diesem ___ bitte ich um eine kurze Einschätzung.,Vor diesem ___ bitte ich um eine kurze Einschätzung.,Hintergrund,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_023,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,"Das führt dazu, ___ wir den Ablauf anpassen müssen.","Das führt dazu, ___ wir den Ablauf anpassen müssen.",dass,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_024,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,Dadurch ___ leider ein zusätzlicher Aufwand.,Dadurch ___ leider ein zusätzlicher Aufwand.,entsteht,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_027,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,"___ ist das möglich, aber wir müssen die Details prüfen.","___ ist das möglich, aber wir müssen die Details prüfen.",Grundsätzlich,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_029,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,"Unter der Voraussetzung, ___ alle Unterlagen vollständig sind, können wir weitermachen.","Unter der Voraussetzung, ___ alle Unterlagen vollständig sind, können wir weitermachen.",dass,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_031,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,"Der nächste ___ wäre, die offenen Punkte zu klären.","Der nächste ___ wäre, die offenen Punkte zu klären.",Schritt,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_033,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,Ich kann die Umsetzung ___.,Ich kann die Umsetzung ___.,übernehmen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_034,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,Bitte ___ Sie auch die neue Frist.,Bitte ___ Sie auch die neue Frist.,berücksichtigen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_035,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,Wir müssen die Entscheidung noch intern ___.,Wir müssen die Entscheidung noch intern ___.,abstimmen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_036,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,Danke für den ___; ich prüfe das noch einmal.,Danke für den ___; ich prüfe das noch einmal.,Hinweis,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
v080149_cat18_practice_family_cat18_pf_037,content/b1-m18-b1-b2-bridge-preview.js,b1_m18,vocab_cloze,"Das hilft mir, den Fehler besser ___.","Das hilft mir, den Fehler besser ___.",nachzuvollziehen,cloze_needs_review;normal_practice_excluded_by_display_schema,medium,cloze_needs_review;normal_practice_excluded_by_display_schema,Human review or source-safe cue rewrite.,false,queued
