sourceIssueType,issueType,bankKey,itemId,afterStatus,afterIssues,sourcePrompt,sourceCue,recommendedAction
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_005,active,internal_label_sanitised,"Welche Form passt? course/admin | Ask route | Can you explain the way to me? | Können Sie mir den Weg erklären? | Können Sie mir den Weg erklären? | Watch: article/politeness | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requires human/native r",Ask route,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_006,active,internal_label_sanitised,"Welche Form passt? office | Ask route | Can you tell me where room 204 is? | Können Sie mir sagen, wo Raum 204 ist? | Können Sie mir sagen, wo Raum 204 ist? | Watch: verb-final in indirect question | indirect question word order overlaps CAT14 | indirect question word order overlaps CAT14",Ask route,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_007,active,internal_label_sanitised,"Welche Form passt? navigation | Give route | Go straight ahead. | Gehen Sie geradeaus. | Gehen Sie geradeaus. | Watch: adverb choice | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requires human/native review for case, regional usage, route safe",Give route,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_010,active,internal_label_sanitised,"Welche Form passt? navigation | Give route | Go as far as the traffic light. | Gehen Sie bis zur Ampel. | Gehen Sie bis zur Ampel. | Watch: bis zu contraction | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requires human/native review for case,",Give route,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_012,active,internal_label_sanitised,"Welche Form passt? navigation | Give route | Reception is on the left side. | Die Anmeldung ist auf der linken Seite. | Die Anmeldung ist auf der linken Seite. | Watch: adjective/article issues | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requ",Give route,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_015,active,internal_label_sanitised,"Welche Form passt? building | Give route | Please take the lift. | Nehmen Sie bitte den Aufzug. | Nehmen Sie bitte den Aufzug. | Watch: article/collocation | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requires human/native review for case, reg",Give route,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_017,active,internal_label_sanitised,"Welche Form passt? workplace | Describe place | I am waiting at the entrance. | Ich warte am Eingang. | Ich warte am Eingang. | Watch: preposition choice | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requires human/native review for case, regio",Describe place,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_019,active,internal_label_sanitised,"Welche Form passt? workplace | Describe place | I am in the office right now. | Ich bin gerade im Büro. | Ich bin gerade im Büro. | Watch: location vs movement | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requires human/native review for case,",Describe place,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_x_vs_y_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_019,active,internal_label_sanitised,"Welche Form passt? workplace | Describe place | I am in the office right now. | Ich bin gerade im Büro. | Ich bin gerade im Büro. | Watch: location vs movement | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requires human/native review for case,",Describe place,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_x_vs_y_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_020,active,internal_label_sanitised,Welche Form passt? workplace | Describe movement | I am going to the office now. | Ich gehe jetzt ins Büro. | Ich gehe jetzt ins Büro. | Watch: movement vs location | movement/location evidence | movement/location evidence,Describe movement,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_021,active,internal_label_sanitised,"Welche Form passt? course/admin | Describe movement | I am going to reception. | Ich gehe zur Anmeldung. | Ich gehe zur Anmeldung. | Watch: zu/nach/in contrast | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requires human/native review for case,",Describe movement,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_025,active,internal_label_sanitised,"Welche Form passt? appointments | Describe time | The appointment is at 10 o’clock. | Der Termin ist um 10 Uhr. | Der Termin ist um 10 Uhr. | Watch: exact time preposition | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requires human/native revi",Describe time,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_026,active,internal_label_sanitised,"Welche Form passt? course/work | Describe time | The course begins on Monday. | Der Kurs beginnt am Montag. | Der Kurs beginnt am Montag. | Watch: day preposition | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requires human/native review for ca",Describe time,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_027,active,internal_label_sanitised,"Welche Form passt? course/work | Describe time | The course begins in September. | Der Kurs beginnt im September. | Der Kurs beginnt im September. | Watch: month preposition | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requires human/native re",Describe time,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_028,active,internal_label_sanitised,"Welche Form passt? course/work | Describe duration | I have been in the course since Monday. | Ich bin seit Montag im Kurs. | Ich bin seit Montag im Kurs. | Watch: seit/vor/ab contrast | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requires huma",Describe duration,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_030,active,internal_label_sanitised,"Welche Form passt? work/course | Describe start | From Monday I work in the mornings. | Ab Montag arbeite ich vormittags. | Ab Montag arbeite ich vormittags. | Watch: V2 after fronted time phrase | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row re",Describe start,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_032,active,internal_label_sanitised,"Welche Form passt? work/course | Describe range | The course runs from 9 to 12. | Der Kurs läuft von 9 bis 12 Uhr. | Der Kurs läuft von 9 bis 12 Uhr. | Watch: time range frame | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requires human/native",Describe range,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_033,active,internal_label_sanitised,"Welche Form passt? appointment | Describe future time | I will come in ten minutes. | Ich komme in zehn Minuten. | Ich komme in zehn Minuten. | Watch: future time frame | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requires human/native review",Describe future time,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_034,active,internal_label_sanitised,"Welche Form passt? course/work | Describe sequence | After the break we go to room 204. | Nach der Pause gehen wir in Raum 204. | Nach der Pause gehen wir in Raum 204. | Watch: nach + dative noun | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row re",Describe sequence,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_036,active,internal_label_sanitised,"Welche Form passt? commute | Transport | I am going by bus. | Ich fahre mit dem Bus. | Ich fahre mit dem Bus. | Watch: mit + dative | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requires human/native review for case, regional usage, route safet",Transport,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_backtick_or_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_049,active,internal_label_sanitised,"Welche Form passt? work/course | Ask time | When does the course begin? | Wann beginnt der Kurs? | Wann beginnt der Kurs? | Watch: wann vs wenn | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requires human/native review for case, regional usage,",Ask time,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
prompt_cue,raw_x_vs_y_internal_label,b1_m15,v080149_cat15_redemittel_cat15_r_049,active,internal_label_sanitised,"Welche Form passt? work/course | Ask time | When does the course begin? | Wann beginnt der Kurs? | Wann beginnt der Kurs? | Watch: wann vs wenn | CAT15 time/place/movement row requires human/native review for case, regional usage, route safety, deadline/admin precision, B1/B2 boundary, or accepted-answer safety. | CAT15 time/place/movement row requires human/native review for case, regional usage,",Ask time,Source cleanup batch should rewrite/import safe learner-facing cue/display fields.
