issueType,bankKey,itemId,status,routeKey,surface,reviewStatus,reviewFlagReason,humanReviewReason,issueCodes,reason
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_067,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_068,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_071,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",accepted_answer_policy_gap | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_075,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",b1_b2_boundary | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_080,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_081,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_082,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",accepted_answer_policy_gap | financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_089,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review | privacy_security_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_090,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_091,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_092,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_093,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_094,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_095,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_096,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_097,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_098,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",financial_legal_review,Item is excluded or marked for review.
review_queue_item,b1_m16,v080149_cat16_practice_family_cat16_pf_099,active,b1_m16,cloze,review_flagged_imported,"Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.","Blocked from import because CAT16 money/payment/contract row has financial, legal, account/privacy, deadline, contract-effect, process, B1/B2, multi-answer, or accepted-answer risk.",b1_b2_boundary | financial_legal_review,Item is excluded or marked for review.
